"","SR","District","AreaCode","TsName_Census","TsCode_MIMU","TsName_MIMU","Ts","y0","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","AtAb90"
"57","Chin","Haka","AREA # 040102","Thantlang","MMR004003","Thantlang","Thantlang",0,0,0,0,2,2,0,2,1,0,0,1,3,1,1,1,2,0,2,1,1,0,2,1,2,4,2,3,5,3,2,1,0,3,1,2,0,0,4,0,5,0,1,1,3,6,1,3,1,5,11,4,3,3,2,1,4,1,4,1,3,1,0,4,4,3,2,2,2,5,10,1,2,9,4,6,2,3,5,6,5,1,4,8,4,3,1,0,1,1,15
"58","Chin","Falam","AREA # 040202","Tedim","MMR004004","Tedim","Tedim",1,0,0,2,0,1,1,2,1,2,0,1,3,1,0,3,3,4,3,4,3,1,1,6,1,6,7,2,14,11,16,6,7,5,2,5,3,2,2,3,5,4,6,7,4,12,3,8,5,4,4,7,10,5,7,5,10,9,2,8,14,9,9,9,11,7,3,9,5,4,8,5,5,4,4,10,5,10,5,7,6,3,0,6,1,4,5,0,2,1,2
"59","Chin","Falam","AREA # 040252","Cikha(ST)","MMR004005","Tonzang","Cikha(ST)",0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,2,3,1,3,1,1,1,3,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,2,0,1,2,0,1,2,0,1,0,2,1,2,0,1,1,0,0,0,0,1
"60","Chin","Falam","AREA # 040203","Tonzaung","MMR004005","Tonzang","Tonzaung",0,1,0,1,0,1,0,2,0,0,2,0,0,1,0,0,0,0,1,0,1,2,1,1,0,2,3,1,1,2,3,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,7,0,3,1,1,0,2,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2
"61","Chin","Mindat","AREA # 040301","Mindat","MMR004006","Mindat","Mindat",0,1,0,1,1,2,1,0,2,2,0,1,2,2,0,4,0,1,2,2,3,6,3,6,3,5,2,4,3,3,3,2,1,0,0,3,2,2,2,1,4,1,1,3,4,5,7,1,0,3,6,3,1,6,2,5,1,2,4,5,3,2,2,3,2,5,2,3,4,0,4,4,2,6,4,1,1,2,4,1,6,3,2,2,1,2,0,0,1,0,13
"62","Chin","Mindat","AREA # 040351","Reazu(ST)","MMR004007","Matupi","Reazu(ST)",0,0,0,0,0,0,0,3,2,2,0,1,2,1,1,2,3,1,0,2,0,0,0,0,2,0,0,0,0,1,0,0,2,1,1,2,1,0,0,2,0,1,0,0,1,2,0,1,2,1,1,1,3,3,0,1,1,2,1,2,1,1,0,0,1,1,1,2,4,2,2,0,4,3,4,3,1,1,3,1,2,0,1,1,0,1,1,1,0,0,5
"63","Chin","Mindat","AREA # 040302","Matupi","MMR004007","Matupi","Matupi",0,1,1,0,1,0,1,1,0,0,1,1,3,2,2,1,1,3,2,3,1,0,1,0,1,4,0,1,1,0,4,1,1,2,0,1,2,2,3,2,3,1,1,0,3,3,5,1,1,2,7,3,2,1,3,4,2,4,0,3,2,2,0,3,4,3,3,0,3,0,4,3,3,4,5,3,2,1,7,5,5,3,1,5,3,2,0,0,0,1,6
"64","Chin","Mindat","AREA # 040303","Kanpalet","MMR004008","Kanpetlet","Kanpalet",1,0,0,0,1,0,2,1,1,2,1,1,0,2,1,0,2,0,1,1,4,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,3,0,3,0,2,4,0,3,0,0,4,2,8,0,5,2,6,3,2,3,2,1,3,0,0,1,2,4,0,0,4,0,5,2,1,1,1,3,2,1,2,0,4,0,0,4,1,0,0,0,0,0,4
"65","Chin","Mindat","AREA # 040304","Paletwat","MMR004009","Paletwa","Paletwat",1,0,0,2,2,0,3,4,2,0,2,1,1,4,6,3,1,3,1,2,1,0,2,2,1,7,6,2,1,2,2,1,2,2,1,4,0,2,4,3,2,0,1,1,1,3,2,2,0,1,4,1,1,3,3,5,4,1,3,0,6,3,3,8,1,3,5,3,3,5,2,1,1,3,4,7,4,3,1,2,9,1,1,3,2,1,1,0,3,2,6
"66","Chin","Mindat","AREA # 040352","Sami(ST)","MMR004009","Paletwa","Sami(ST)",2,0,0,1,0,0,0,1,0,0,1,1,2,3,1,0,1,0,1,1,0,0,1,1,0,4,1,0,0,0,1,1,1,1,0,2,0,1,1,0,2,0,0,2,0,2,0,1,1,0,2,0,0,0,0,3,0,1,1,0,1,0,0,0,4,1,0,1,0,2,2,0,1,2,0,2,0,0,0,0,1,0,0,1,1,0,0,2,0,0,3
"67","Sagaing","Sagaing","AREA # 050101","Sagaing","MMR005001","Sagaing","Sagaing",6,2,1,2,0,1,1,3,2,4,1,1,0,2,2,1,1,1,1,1,0,2,4,1,1,2,1,1,1,2,3,0,0,1,0,1,2,1,1,1,1,0,0,0,1,2,4,1,0,1,2,1,1,2,0,3,1,2,2,2,3,0,2,3,1,1,4,0,4,2,3,1,5,3,1,7,2,2,6,1,0,3,4,1,0,2,3,5,1,2,6
"68","Sagaing","Sagaing","AREA # 050102","Myinmu","MMR005002","Myinmu","Myinmu",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0,1,1,2,2,0,1,3,3,0,1,1,1,1,3,3,0,0,0,3
"69","Sagaing","Sagaing","AREA # 050103","Myaung","MMR005003","Myaung","Myaung",2,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,2,0,0,4,1,1,0,1,0,2,1,1,1,0,0,2,0,2,2,0,3,2,2,6,1,5,3,2,4,1,2,3,1,4,2,3,1,1,3,0,2,2,2,6
"70","Sagaing","Shwebo","AREA # 050201","Shwebo","MMR005004","Shwebo","Shwebo",0,1,0,0,2,0,1,1,0,1,0,1,0,3,3,4,1,3,0,1,3,2,2,2,1,1,2,1,1,1,1,2,0,2,1,1,0,1,3,1,2,2,1,3,3,3,3,3,0,1,2,1,1,2,1,1,0,2,1,2,3,0,0,3,1,0,1,1,0,2,3,0,3,0,1,3,7,3,3,2,5,3,3,5,2,3,3,5,3,1,9
"71","Sagaing","Shwebo","AREA # 050251","Kyaukmyaung(ST)","MMR005004","Shwebo","Kyaukmyaung(ST)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,1,1,0,0,0,1,0,0,2,0,0,1,0,0
"72","Sagaing","Shwebo","AREA # 050202","Khin U","MMR005005","Khin-U","Khin U",1,0,0,1,1,2,0,1,0,0,2,3,2,3,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,1,2,0,1,0,1,0,0,1,0,0,0,0,1,0,1,2,0,2,0,5,0,2,0,1,0,1,0,0,1,1,1,1,0,1,1,0,3,1,0,4,0,0,1,2,5,1,0,3,1,2,1,2,6,1,1,2,0,2,0,4
"73","Sagaing","Shwebo","AREA # 050203","Wetlet","MMR005006","Wetlet","Wetlet",0,0,0,0,2,1,1,0,2,1,1,0,0,2,2,2,0,2,1,1,5,2,3,1,2,0,1,0,3,1,0,2,0,1,1,2,1,2,0,1,4,0,1,2,0,3,2,2,2,1,1,3,1,1,0,2,0,0,3,1,1,1,0,3,2,5,2,3,5,2,3,1,1,3,1,4,5,4,2,4,2,4,2,4,1,7,1,1,2,0,9
"74","Sagaing","Shwebo","AREA # 050204","Kambalu","MMR005007","Kanbalu","Kambalu",6,0,2,0,1,2,2,2,0,3,2,2,4,0,3,2,3,1,2,2,5,1,2,4,3,5,4,3,1,1,2,1,4,0,3,3,2,1,3,0,1,2,4,3,0,3,1,2,2,2,2,2,2,2,1,1,2,1,1,2,10,1,2,1,4,5,4,3,2,3,4,3,1,3,1,3,2,1,7,2,6,4,3,4,2,3,2,3,0,1,9
"75","Sagaing","Shwebo","AREA # 050205","Kyunhlau","MMR005008","Kyunhla","Kyunhlau",0,1,0,1,0,0,2,2,0,0,0,0,1,1,1,0,1,0,0,2,1,1,1,0,2,0,2,1,2,2,1,8,3,0,1,1,1,0,1,0,1,2,1,0,1,0,0,0,1,2,4,0,2,0,1,1,0,1,1,1,2,1,0,1,0,0,1,1,0,0,1,0,0,1,0,4,0,1,1,0,2,3,1,0,0,2,0,0,0,0,0
"76","Sagaing","Shwebo","AREA # 050206","Ye U","MMR005009","Ye-U","Ye U",2,0,0,0,2,2,0,1,1,1,1,1,4,1,0,1,0,0,1,2,0,1,0,0,0,1,1,0,0,1,0,1,0,2,0,2,0,0,0,0,1,0,3,0,0,1,1,0,1,0,2,2,1,0,1,0,2,0,1,1,3,0,0,0,0,2,2,0,2,1,0,0,2,2,1,2,2,1,4,3,1,2,4,1,2,2,2,1,2,0,4
"77","Sagaing","Shwebo","AREA # 050207","Depayin","MMR005010","Tabayin","Depayin",2,0,1,0,0,0,0,2,0,3,1,1,4,3,2,2,0,0,2,1,5,3,1,0,3,1,2,1,0,1,1,1,1,3,1,1,0,0,1,0,1,0,2,0,1,2,0,1,0,2,4,0,0,0,1,2,1,2,1,1,1,1,2,2,0,2,0,1,2,2,4,1,0,3,1,5,2,6,3,1,5,2,5,0,1,3,2,6,4,1,3
"78","Sagaing","Shwebo","AREA # 050208","Tasei","MMR005011","Taze","Tasei",3,0,0,0,1,0,2,2,1,1,2,1,2,3,0,4,0,1,1,0,4,2,1,1,0,2,1,2,1,2,2,1,1,0,0,1,0,0,1,1,3,0,0,0,2,2,0,1,2,1,0,1,3,2,1,0,0,0,1,2,2,1,0,1,1,0,1,2,2,1,2,3,0,0,1,3,5,4,2,1,2,1,2,2,1,2,1,1,0,1,3
"79","Sagaing","Monywa","AREA # 050301","Monywa","MMR005012","Monywa","Monywa",2,0,0,0,2,0,3,2,4,4,0,4,1,1,2,2,5,1,2,4,3,2,3,1,1,3,2,4,1,1,5,1,0,3,0,3,1,1,3,1,3,3,0,1,1,4,4,2,3,1,1,0,3,1,5,2,0,2,1,1,1,2,3,2,1,6,4,4,4,1,5,4,4,2,1,4,5,5,4,1,5,3,1,5,3,1,2,4,2,2,9
"80","Sagaing","Monywa","AREA # 050302","Butalin","MMR005013","Budalin","Butalin",1,1,0,1,0,2,1,0,3,1,0,1,0,0,1,1,0,0,0,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,2,0,2,0,2,2,0,0,0,0,1,1,1,2,2,0,1,1,0,1,2,0,2,1,2,0,2,5,1,3,0,1,0,1,2,1,1,1,0,1,0,2,1
"81","Sagaing","Monywa","AREA # 050303","Ayartaw","MMR005014","Ayadaw","Ayartaw",1,0,0,0,3,1,3,3,1,1,0,1,2,1,1,1,0,1,0,1,3,1,1,1,0,5,1,1,3,1,1,2,2,2,1,3,0,1,0,0,2,1,1,0,0,1,2,2,0,0,1,0,0,2,1,4,0,0,2,1,2,2,0,1,0,3,2,0,3,2,2,0,0,3,0,6,3,3,2,1,3,1,4,3,1,4,0,2,2,0,6
"82","Sagaing","Monywa","AREA # 050304","Chaung Oo","MMR005015","Chaung-U","Chaung Oo",0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,2,0,2,0,0,0,0,0,1,1,3,3,0,0,2,0,0,1,1,1,1,1,0,0,2,2,4,1,1,5,1,1,2,0,2,0,0,2,0,1,1,3,1,2,1,3,0,1,1,3,0,4,5,1,5,3,1,2,0,5
"83","Sagaing","Yinmarpin","AREA # 050901","Yinmarpin","MMR005016","Yinmarbin","Yinmarpin",0,0,0,0,1,3,1,3,0,1,2,1,0,1,0,0,0,1,0,1,0,0,1,1,3,1,2,0,2,2,0,1,0,2,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,3,3,1,0,1,0,1,0,0,0,4,0,3,2,0,2,2,0,0,1,0,0,3,0,0,0,1,2,1,3,0,1,0,3
"84","Sagaing","Yinmarpin","AREA # 050904","Kani","MMR005017","Kani","Kani",4,0,1,0,1,1,1,2,4,2,0,1,2,1,4,0,2,0,1,0,2,1,0,2,1,3,2,2,1,0,4,3,3,1,0,0,1,1,0,0,4,1,0,1,1,0,0,1,1,1,1,1,4,1,1,5,0,1,3,0,1,1,0,1,3,0,1,2,2,1,5,2,2,4,2,7,1,3,4,1,3,4,3,1,1,1,1,0,1,3,6
"85","Sagaing","Yinmarpin","AREA # 050902","Salingyi","MMR005018","Salingyi","Salingyi",0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,1,0,0,1,1,2,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,2,1,0,1,0,1,1,1,0,1,0,4,0,1,3,1,3,0,1,0,0,3,1,1,2,1,7,0,1,0,2,2,0,5,2,1,2,0,3,0,1,1
"86","Sagaing","Yinmarpin","AREA # 050903","Palae","MMR005019","Pale","Palae",0,0,0,1,1,0,2,0,1,0,1,1,1,1,1,1,0,0,0,0,3,1,1,0,2,1,1,0,4,3,1,1,0,0,1,2,0,0,0,0,2,0,0,0,1,1,2,0,0,1,3,0,0,0,1,1,0,4,1,2,3,2,1,1,1,3,0,0,1,0,1,2,3,1,2,5,3,2,4,2,2,3,4,3,1,2,4,2,1,0,8
"87","Sagaing","Katha","AREA # 050401","Katha","MMR005020","Katha","Katha",0,1,1,0,0,1,1,0,2,1,1,2,1,4,2,1,2,0,1,1,3,2,1,1,0,0,3,0,1,0,2,1,2,2,0,1,1,1,1,0,2,0,1,3,1,2,1,1,1,3,0,3,1,2,1,1,4,1,1,1,0,0,1,2,0,2,0,1,3,0,4,1,2,4,4,2,3,1,1,0,1,2,3,1,1,1,0,2,1,1,3
"88","Sagaing","Katha","AREA # 050402","Indaw","MMR005021","Indaw","Indaw",4,1,0,0,0,1,0,2,2,0,1,2,1,2,2,0,0,0,0,1,3,0,1,1,2,0,1,0,1,0,1,1,2,1,1,1,0,3,0,1,0,1,0,0,0,1,2,1,0,1,1,0,0,0,3,0,0,2,0,1,1,0,1,0,2,0,0,1,0,1,2,0,1,1,2,0,1,0,1,0,0,0,2,2,0,1,0,0,0,0,0
"89","Sagaing","Katha","AREA # 050403","Tigyaing","MMR005022","Tigyaing","Tigyaing",0,0,0,1,1,0,1,0,2,1,0,1,1,0,1,0,0,1,2,1,5,1,1,0,0,1,1,1,1,1,1,0,0,2,0,4,0,1,0,0,1,1,1,0,0,0,0,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,2,4,0,2,1,0,1,1,1,3,0,1,1,0,1,0,0
"90","Sagaing","Katha","AREA # 050404","Banmauk","MMR005023","Banmauk","Banmauk",0,1,1,2,2,2,0,0,1,1,1,0,1,4,1,2,1,2,2,0,3,1,3,2,1,2,0,1,4,1,4,3,2,1,1,2,2,0,1,1,1,0,2,0,0,3,0,0,0,0,2,0,1,0,1,2,1,2,4,1,4,0,1,3,2,1,2,0,3,3,2,2,1,2,3,3,1,2,1,2,3,0,1,0,1,2,1,0,0,0,1
"91","Sagaing","Katha","AREA # 050405","Kawlin","MMR005024","Kawlin","Kawlin",0,0,0,0,1,0,1,0,1,2,0,0,0,0,2,0,3,1,0,2,1,0,1,0,1,3,1,0,2,0,2,0,1,1,1,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,1,0,3,1,1,1,0,1,2,0,4,2,0,3,3,2,2,0,2,1,3,3,3,1,1,1,0,1,2
"92","Sagaing","Katha","AREA # 050406","Wuntho","MMR005025","Wuntho","Wuntho",0,1,0,0,0,2,1,2,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,2,1,2,0,2,0,1,2,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,2,0,0,1,0,1
"93","Sagaing","Katha","AREA # 050407","Pinlebu","MMR005026","Pinlebu","Pinlebu",4,1,0,0,2,1,0,0,2,0,2,0,3,5,1,1,0,1,3,0,3,1,1,1,0,5,1,1,0,0,2,3,2,2,0,2,0,1,1,1,1,0,1,1,1,0,0,0,1,3,3,0,0,4,0,0,0,0,1,0,0,1,2,1,4,4,2,3,0,1,2,0,3,2,2,3,1,1,2,4,3,1,1,2,0,1,1,0,0,0,1
"94","Sagaing","Kalay","AREA # 050501","Kalay","MMR005027","Kale","Kalay",1,0,0,2,3,3,5,3,3,4,4,4,3,4,7,0,2,7,7,8,4,5,7,4,9,10,3,8,9,6,12,6,5,2,5,8,9,5,1,0,3,1,4,5,4,6,5,5,5,10,13,2,10,9,6,14,8,2,6,11,9,5,7,7,4,9,3,5,5,2,6,4,6,11,10,8,4,5,6,6,4,3,7,5,5,5,4,2,3,0,10
"95","Sagaing","Kalay","AREA # 050502","Kalewa","MMR005028","Kalewa","Kalewa",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,1,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,2,2,2,0,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1
"96","Sagaing","Kalay","AREA # 050503","Mingin","MMR005029","Mingin","Mingin",0,0,0,0,0,0,2,1,0,0,0,3,1,2,0,4,0,2,2,0,2,3,1,1,0,3,1,1,1,0,3,0,4,3,0,1,0,1,1,0,1,0,0,2,0,2,1,0,0,1,4,1,0,1,0,2,3,1,2,1,2,1,1,1,1,1,1,1,1,0,1,2,0,4,1,1,0,0,1,0,5,1,0,0,0,2,0,0,0,0,2
"97","Sagaing","Tamu","AREA # 050601","Tamu","MMR005030","Tamu","Tamu",1,0,0,0,0,0,0,0,1,0,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,3,1,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"98","Sagaing","Tamu","AREA # 050651","Myothit(ST)","MMR005030","Tamu","Myothit(ST)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"99","Sagaing","Tamu","AREA # 050652","Khampat(ST)","MMR005030","Tamu","Khampat(ST)",1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,1,2,2,2,1,1,0,0,1,0,1,2,0,0,0,1,1,0,0,2,3,1,0,1,0,2,0,2,1,1,0,1,1,0,1,0,1,0,5,2,2,0,2,1,1,1,1,0,2,2,1,2,0,1,0,1,1,1,1,1,1,1,0,0,1,3
"100","Sagaing","Mawlaik","AREA # 050701","Mawlaik","MMR005031","Mawlaik","Mawlaik",0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,1,0,0,0,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,3,1,2,1,1,1,1,2,1,4,2,0,0,2,3,0,1,2,0,0,2,1,1,2,1,0,3,2,0,0,1,0,3,1,1,0,0,0,0
"101","Sagaing","Mawlaik","AREA # 050702","Phaungpyin","MMR005032","Paungbyin","Phaungpyin",2,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,2,1,4,1,1,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,1,1,0,1,1,1,1,0,1,1,2,0,1,0,0,1,1,0,0,1,1,1,3,0,4,0,2,3,0,1,1,2,1,4,3,1,1,0,0,1,3,1,3,3,1,0,1,2,1,2,3,0,0,0,2
"102","Sagaing","Hkamti","AREA # 050801","Hkamti","MMR005033","Hkamti","Hkamti",0,0,0,0,0,0,0,2,0,1,1,1,1,0,1,0,1,1,1,0,2,1,0,2,2,5,0,0,2,0,2,0,0,1,2,0,0,2,1,0,3,1,1,0,1,4,1,0,3,3,4,0,1,1,2,3,1,1,3,1,1,2,0,1,1,3,1,0,0,0,4,0,1,0,2,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,4
"103","Sagaing","Hkamti","AREA # 050802","Homalin","MMR005034","Homalin","Homalin",1,1,1,1,2,1,2,1,2,1,5,2,1,1,1,4,3,1,3,0,4,4,2,0,1,1,0,0,2,1,2,2,0,2,0,2,0,1,1,2,2,0,0,3,0,1,3,1,2,1,2,2,0,7,6,8,5,2,2,2,1,1,2,2,4,2,3,5,2,4,4,1,0,1,1,1,3,0,2,0,3,2,2,3,2,3,2,1,0,0,3
"104","Sagaing","Hkamti","AREA # 050803","Leshi","MMR005035","Lay Shi","Leshi",0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,3,1,0,0,1,0,1,0,3,0,0,1,0,1,0,1,2,0,1,0,1,1,0,0,0,3,1,1,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"105","Sagaing","Hkamti","AREA # 050851","Mobaingluk(ST)","MMR005035","Lay Shi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Sagaing","Hkamti","AREA # 050852","Sonemara(ST)","MMR005035","Lay Shi","Sonemara(ST)",0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"107","Sagaing","Hkamti","AREA # 050804","Lahe","MMR005036","Lahe","Lahe",0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,0,2,0,3,2,1,1,0,1,1,0,0,0,3,0,1,1,3,4,0,3,3,0,0,4,0,4,1,5,1,1,0,2,1,1,1,2,0,4,0,1,0,1,2,0,2,1,0,1,0,0,0,0,0,0,0,2,2,4,0,0,0,0,2,1,1,0,0,6
"108","Sagaing","Hkamti","AREA # 050853","Htanparkway(ST)","MMR005036","Lahe","Htanparkway(ST)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109","Sagaing","Hkamti","AREA # 050805","Nanyun","MMR005037","Nanyun","Nanyun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110","Sagaing","Hkamti","AREA # 050854","Pansaung(ST)","MMR005037","Nanyun","Pansaung(ST)",0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,1,0,0,1,0,1,2,2,0,1,1,1,0,0,0,1,0,0,2,2,0,2,1,2,3,3,1,2,2,1,0,3,0,4,0,1,2,3,1,0,0,2,0,2,1,0,2,1,1,1,1,0,2,0,0,0,0,4,1,0,0,2,2,0,0,0,0,0
"111","Sagaing","Hkamti","AREA # 050855","Donhee(ST)","MMR005037","Nanyun","Donhee(ST)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,5
"112","Tanintharyi","Dawei","AREA # 060151","Myitta(ST)","MMR006001","Dawei","Myitta(ST)",0,0,0,0,0,0,2,0,0,0,1,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,2,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2,0,1,0,0,0,1,1,0,0,1,4,0,1,0,1,2,0,2,1,1,1,0,1,1,0,1,0,0,0,0,1,2,0,1,0,0
"113","Tanintharyi","Dawei","AREA # 060101","Dawei","MMR006001","Dawei","Dawei",4,6,4,3,1,1,1,2,1,1,0,1,1,2,1,1,3,2,3,1,3,0,1,0,0,1,1,4,2,1,0,0,1,0,2,5,1,0,2,0,1,0,0,1,1,1,1,2,0,1,2,1,1,0,1,2,2,1,3,1,4,1,1,0,0,1,2,3,5,1,1,4,3,0,1,3,2,3,3,3,5,2,8,5,3,4,1,7,0,2,11
"114","Tanintharyi","Dawei","AREA # 060102","Lounglon","MMR006002","Launglon","Lounglon",1,0,0,0,1,0,2,3,1,0,2,1,3,3,0,1,1,1,1,1,2,2,2,1,1,1,1,0,2,0,1,0,1,2,0,2,0,1,0,1,0,0,1,2,0,2,0,1,1,2,2,1,3,0,2,3,2,2,1,1,2,2,1,4,2,4,0,2,3,2,3,0,5,2,3,9,5,6,7,1,5,4,7,5,6,5,2,5,4,3,10
"115","Tanintharyi","Dawei","AREA # 060103","Thayetchaung","MMR006003","Thayetchaung","Thayetchaung",0,0,1,2,0,0,4,5,0,4,1,1,3,5,8,3,2,2,5,0,0,2,1,1,1,0,1,1,0,3,1,1,1,2,1,3,1,0,0,2,1,1,2,0,0,4,1,4,3,1,3,2,3,5,3,3,2,2,4,1,7,2,3,2,3,6,4,5,2,2,8,1,3,3,3,9,6,4,14,3,18,7,11,5,5,13,12,3,6,4,24
