"","SR","District","AreaCode","TsName_Census","TsCode_MIMU","TsName_MIMU","Ts","y6","y7","y8","y9","y10","PriAges"
"225","Rakhine","Sittway","AREA # 110102","Ponnagyun","MMR012002","Ponnagyun","Ponnagyun",0,0,0,1,2,3
"226","Rakhine","Myauk U","AREA # 110201","Myauk U","MMR012003","Mrauk-U","Myauk U",0,0,0,0,1,1
"227","Rakhine","Myauk U","AREA # 110202","Kyauktaw","MMR012004","Kyauktaw","Kyauktaw",0,0,0,0,0,0
"228","Rakhine","Myauk U","AREA # 110203","Minbya","MMR012005","Minbya","Minbya",1,1,0,0,0,2
"229","Rakhine","Myauk U","AREA # 110204","Myebon","MMR012006","Myebon","Myebon",0,1,0,2,1,4
"230","Rakhine","Sittway","AREA # 110103","Pauktaw","MMR012007","Pauktaw","Pauktaw",0,1,0,1,0,2
"231","Rakhine","Sittway","AREA # 110104","Yethedaung","MMR012008","Rathedaung","Yethedaung",0,0,0,0,1,1
"232","Rakhine","Maungtaw","AREA # 110351","Taungpyoletwe(ST)","MMR012009","Maungdaw","Taungpyoletwe(ST)",NA,NA,NA,NA,NA,0
"233","Rakhine","Maungtaw","AREA # 110301","Maungtaw","MMR012009","Maungdaw","Maungtaw",0,0,1,0,0,1
"234","Rakhine","Maungtaw","AREA # 110302","Buthidaung","MMR012010","Buthidaung","Buthidaung",0,0,0,0,0,0
"235","Rakhine","Kyaukpyu","AREA # 110401","Kyaukpyu","MMR012011","Kyaukpyu","Kyaukpyu",1,1,0,0,0,2
"236","Rakhine","Kyaukpyu","AREA # 110402","Mannaung","MMR012012","Munaung","Mannaung",0,0,0,0,0,0
"237","Rakhine","Kyaukpyu","AREA # 110403","Yanbye","MMR012013","Ramree","Yanbye",0,0,0,0,0,0
"238","Rakhine","Kyaukpyu","AREA # 110404","An","MMR012014","Ann","An",1,0,1,1,1,4
"239","Rakhine","Thandwe","AREA # 110501","Thandwe","MMR012015","Thandwe","Thandwe",0,0,0,0,0,0
"240","Rakhine","Thandwe","AREA # 110551","Maei(ST)","MMR012016","Toungup","Maei(ST)",0,0,0,0,0,0
"241","Rakhine","Thandwe","AREA # 110502","Toungup","MMR012016","Toungup","Toungup",0,0,1,1,0,2
"242","Rakhine","Thandwe","AREA # 110503","Gwa","MMR012017","Gwa","Gwa",0,0,0,1,0,1
"243","Rakhine","Thandwe","AREA # 110552","Kyeintali(ST)","MMR012017","Gwa","Kyeintali(ST)",1,0,1,0,1,3
"244","Yangon","North Yangon","AREA # 120101","Insein","MMR013001","Insein","Insein",0,0,0,1,1,2
"245","Yangon","North Yangon","AREA # 120102","Mingaladon","MMR013002","Mingaladon","Mingaladon",2,1,0,0,0,3
"246","Yangon","North Yangon","AREA # 120103","Hmawby","MMR013003","Hmawbi","Hmawby",0,0,0,0,0,0
"247","Yangon","North Yangon","AREA # 120104","Hlegu","MMR013004","Hlegu","Hlegu",0,0,1,0,1,2
"248","Yangon","North Yangon","AREA # 120105","Taikkyi","MMR013005","Taikkyi","Taikkyi",0,2,0,0,1,3
"249","Yangon","North Yangon","AREA # 120106","Htantabin","MMR013006","Htantabin","Htantabin",0,0,0,1,0,1
"250","Yangon","North Yangon","AREA # 120107","Shwepyitha","MMR013007","Shwepyithar","Shwepyitha",0,0,0,0,1,1
"251","Yangon","North Yangon","AREA # 120108","Hlinethaya","MMR013008","Hlaingtharya","Hlinethaya",1,1,1,0,3,6
"252","Yangon","East Yangon","AREA # 120201","Thingangyun","MMR013009","Thingangyun","Thingangyun",0,0,0,0,0,0
"253","Yangon","East Yangon","AREA # 120202","Yankin","MMR013010","Yankin","Yankin",0,0,0,0,0,0
"254","Yangon","East Yangon","AREA # 120203","South Okkalapa","MMR013011","South Okkalapa","South Okkalapa",0,0,0,1,0,1
"255","Yangon","East Yangon","AREA # 120204","North Okkalapa","MMR013012","North Okkalapa","North Okkalapa",0,0,0,0,0,0
"256","Yangon","East Yangon","AREA # 120205","Thakayta","MMR013013","Thaketa","Thakayta",0,0,0,1,1,2
"257","Yangon","East Yangon","AREA # 120206","Dawbon","MMR013014","Dawbon","Dawbon",0,0,0,0,2,2
"258","Yangon","East Yangon","AREA # 120207","Tamway","MMR013015","Tamwe","Tamway",0,0,0,1,1,2
"259","Yangon","East Yangon","AREA # 120208","Pazuntaung","MMR013016","Pazundaung","Pazuntaung",0,0,0,0,0,0
"260","Yangon","East Yangon","AREA # 120209","Botahtaung","MMR013017","Botahtaung","Botahtaung",NA,NA,NA,NA,NA,0
"261","Yangon","East Yangon","AREA # 120210","Dagon Myothit(South)","MMR013018","Dagon Myothit (South)","Dagon Myothit(South)",0,2,0,2,1,5
"262","Yangon","East Yangon","AREA # 120211","Dagon Myothit(North)","MMR013019","Dagon Myothit (North)","Dagon Myothit(North)",0,0,0,0,0,0
"263","Yangon","East Yangon","AREA # 120212","Dagon Myothit(East)","MMR013020","Dagon Myothit (East)","Dagon Myothit(East)",0,0,1,0,1,2
"264","Yangon","East Yangon","AREA # 120213","Dagon Myothit(Seik)","MMR013021","Dagon Myothit (Seikkan)","Dagon Myothit(Seik)",0,1,0,0,0,1
"265","Yangon","East Yangon","AREA # 120214","Mingala Taungnyunt","MMR013022","Mingalartaungnyunt","Mingala Taungnyunt",0,0,0,0,0,0
"266","Yangon","South Yangon","AREA # 120301","Thanlyin","MMR013023","Thanlyin","Thanlyin",0,0,1,0,0,1
"267","Yangon","South Yangon","AREA # 120351","Tada(ST)","MMR013024","Kyauktan","Tada(ST)",NA,NA,NA,NA,NA,0
"268","Yangon","South Yangon","AREA # 120302","Kyauktan","MMR013024","Kyauktan","Kyauktan",NA,NA,NA,NA,NA,0
"269","Yangon","South Yangon","AREA # 120303","Thongwa","MMR013025","Thongwa","Thongwa",0,0,0,1,0,1
"270","Yangon","South Yangon","AREA # 120304","Khayan","MMR013026","Kayan","Khayan",0,0,0,0,1,1
"271","Yangon","South Yangon","AREA # 120305","Twantay","MMR013027","Twantay","Twantay",0,0,1,0,0,1
"272","Yangon","South Yangon","AREA # 120306","Kawhmu","MMR013028","Kawhmu","Kawhmu",0,0,0,1,0,1
"273","Yangon","South Yangon","AREA # 120307","Kungyangon","MMR013029","Kungyangon","Kungyangon",0,0,0,0,0,0
"274","Yangon","South Yangon","AREA # 120308","Dala","MMR013030","Dala","Dala",0,0,0,1,0,1
"275","Yangon","South Yangon","AREA # 120309","Seikkyi/Khanaungto","MMR013031","Seikgyikanaungto","Seikkyi/Khanaungto",NA,NA,NA,NA,NA,0
"276","Yangon","South Yangon","AREA # 120310","Cocogyun","MMR013032","Cocokyun","Cocogyun",NA,NA,NA,NA,NA,0
"277","Yangon","West Yangon","AREA # 120401","Kyauktada","MMR013033","Kyauktada","Kyauktada",0,0,0,0,0,0
"278","Yangon","West Yangon","AREA # 120402","Pabedan","MMR013034","Pabedan","Pabedan",0,0,0,0,0,0
"279","Yangon","West Yangon","AREA # 120403","Lanmadaw","MMR013035","Lanmadaw","Lanmadaw",NA,NA,NA,NA,NA,0
"280","Yangon","West Yangon","AREA # 120404","Latha","MMR013036","Latha","Latha",0,0,0,0,0,0
"281","Yangon","West Yangon","AREA # 120405","Ahlon","MMR013037","Ahlone","Ahlon",NA,NA,NA,NA,NA,0
"282","Yangon","West Yangon","AREA # 120406","Kyimyindine","MMR013038","Kyeemyindaing","Kyimyindine",0,0,0,0,0,0
"283","Yangon","West Yangon","AREA # 120407","Sangyoung","MMR013039","Sanchaung","Sangyoung",NA,NA,NA,NA,NA,0
"284","Yangon","West Yangon","AREA # 120408","Hline","MMR013040","Hlaing","Hline",0,0,0,0,0,0
"285","Yangon","West Yangon","AREA # 120409","Kamayut","MMR013041","Kamaryut","Kamayut",0,0,0,0,1,1
"286","Yangon","West Yangon","AREA # 120410","Mayangon","MMR013042","Mayangone","Mayangon",1,0,0,0,1,2
"287","Yangon","West Yangon","AREA # 120411","Dagon","MMR013043","Dagon","Dagon",0,0,0,0,0,0
"288","Yangon","West Yangon","AREA # 120412","Bahan","MMR013044","Bahan","Bahan",NA,NA,NA,NA,NA,0
"289","Yangon","West Yangon","AREA # 120413","Seikkan","MMR013045","Seikkan","Seikkan",NA,NA,NA,NA,NA,0
"290","Shan","Taunggyi","AREA # 130151","Kyauktalongyi(ST)","MMR014001","Taunggyi","Kyauktalongyi(ST)",NA,NA,NA,NA,NA,0
"291","Shan","Taunggyi","AREA # 130101","Taunggyi","MMR014001","Taunggyi","Taunggyi",1,0,0,1,1,3
"292","Shan","Taunggyi","AREA # 130102","Nyaungshwe","MMR014002","Nyaungshwe","Nyaungshwe",0,0,2,2,0,4
"293","Shan","Taunggyi","AREA # 130103","Hopon","MMR014003","Hopong","Hopon",0,0,0,0,0,0
"294","Shan","Taunggyi","AREA # 130104","Hsihseng","MMR014004","Hsihseng","Hsihseng",0,0,0,0,1,1
"295","Shan","Taunggyi","AREA # 130105","Kalaw","MMR014005","Kalaw","Kalaw",0,0,0,0,0,0
"296","Shan","Taunggyi","AREA # 130106","Pindaya","MMR014006","Pindaya","Pindaya",0,0,1,0,0,1
"297","Shan","Taunggyi","AREA # 130107","Ywarngan","MMR014007","Ywangan","Ywarngan",0,0,0,0,1,1
"298","Shan","Taunggyi","AREA # 130152","Indaw(ST)","MMR014008","Lawksawk","Indaw(ST)",1,0,0,0,0,1
"299","Shan","Taunggyi","AREA # 130108","Yatsauk","MMR014008","Lawksawk","Yatsauk",2,0,1,0,1,4
"300","Shan","Taunggyi","AREA # 130153","Naungtayar(ST)","MMR014009","Pinlaung","Naungtayar(ST)",0,0,1,0,0,1
"301","Shan","Taunggyi","AREA # 130109","Pinlaung","MMR014009","Pinlaung","Pinlaung",0,0,0,3,0,3
"302","Shan","Taunggyi","AREA # 130110","Phekon","MMR014010","Pekon","Phekon",1,0,0,0,1,2
"303","Shan","Loilin","AREA # 130251","Panglong(ST)","MMR014011","Loilen","Panglong(ST)",NA,NA,NA,NA,NA,0
"304","Shan","Loilin","AREA # 130201","Loilem","MMR014011","Loilen","Loilem",NA,NA,NA,NA,NA,0
"305","Shan","Loilin","AREA # 130202","Le`char","MMR014012","Laihka","Le`char",0,0,0,0,0,0
"306","Shan","Loilin","AREA # 130252","Kholan(ST)","MMR014013","Nansang","Kholan(ST)",0,0,1,0,0,1
"307","Shan","Loilin","AREA # 130203","Nanhsam(South)","MMR014013","Nansang","Nanhsam(South)",NA,NA,NA,NA,NA,0
"308","Shan","Loilin","AREA # 130253","Karli(ST)","MMR014014","Kunhing","Karli(ST)",NA,NA,NA,NA,NA,0
"309","Shan","Loilin","AREA # 130204","Kunhing","MMR014014","Kunhing","Kunhing",NA,NA,NA,NA,NA,0
"310","Shan","Loilin","AREA # 130254","Minenaung(ST)","MMR014015","Kyethi","Minenaung(ST)",1,0,0,0,0,1
"311","Shan","Loilin","AREA # 130205","Kehsi","MMR014015","Kyethi","Kehsi",NA,NA,NA,NA,NA,0
"312","Shan","Loilin","AREA # 130206","Mongkai","MMR014016","Mongkaing","Mongkai",0,0,0,2,2,4
"313","Shan","Loilin","AREA # 130255","Minesan(Monsan)(ST)","MMR014017","Monghsu","Minesan(Monsan)(ST)",NA,NA,NA,NA,NA,0
"314","Shan","Loilin","AREA # 130207","Mineshu","MMR014017","Monghsu","Mineshu",0,1,0,0,0,1
"315","Shan","Linkhe`","AREA # 130351","Homane(ST)","MMR014018","Langkho","Homane(ST)",NA,NA,NA,NA,NA,0
"316","Shan","Linkhe`","AREA # 130301","Linkhe`","MMR014018","Langkho","Linkhe`",NA,NA,NA,NA,NA,0
"317","Shan","Linkhe`","AREA # 130302","Mone`","MMR014019","Mongnai","Mone`",0,0,0,1,0,1
"318","Shan","Linkhe`","AREA # 130352","Kengtaung(ST)","MMR014019","Mongnai","Kengtaung(ST)",NA,NA,NA,NA,NA,0
"319","Shan","Linkhe`","AREA # 130303","Maukme`","MMR014020","Mawkmai","Maukme`",0,0,0,0,0,0
"320","Shan","Linkhe`","AREA # 130304","Minepan","MMR014021","Mongpan","Minepan",0,0,0,0,0,0
"321","Shan","Lashio","AREA # 130401","Lashio","MMR015001","Lashio","Lashio",2,1,0,0,0,3
"322","Shan","Lashio","AREA # 130402","Theinni","MMR015002","Hseni","Theinni",0,0,0,0,0,0
"323","Shan","Lashio","AREA # 130403","Mineye`","MMR015003","Mongyai","Mineye`",NA,NA,NA,NA,NA,0
"324","Shan","Lashio","AREA # 130404","Tantyan","MMR015004","Tangyan","Tantyan",0,0,1,0,0,1
"325","Shan","Makman","AREA # 131051","ManKan(ST)","MMR015005","Pangsang","ManKan(ST)",NA,NA,NA,NA,NA,0
"326","Shan","Makman","AREA # 131002","Pan San(Pan Kham)","MMR015005","Pangsang","Pan San(Pan Kham)",NA,NA,NA,NA,NA,0
"327","Shan","Makman","AREA # 131003","Naphang","MMR015006","Narphan","Naphang",0,0,0,0,1,1
"328","Shan","Hopan","AREA # 130903","Panwine","MMR015007","Pangwaun","Panwine",NA,NA,NA,NA,NA,0
"329","Shan","Hopan","AREA # 130902","Minemaw","MMR015008","Mongmao","Minemaw",NA,NA,NA,NA,NA,0
"330","Shan","Muse","AREA # 130553","Pansai(KyuKute)(ST)","MMR015009","Muse","Pansai(KyuKute)(ST)",NA,NA,NA,NA,NA,0
"331","Shan","Muse","AREA # 130501","MuSe","MMR015009","Muse","MuSe",1,0,0,0,1,2
"332","Shan","Muse","AREA # 130552","Manhero(ST)","MMR015009","Muse","Manhero(ST)",NA,NA,NA,NA,NA,0
"333","Shan","Muse","AREA # 130551","Monekoe(ST)","MMR015009","Muse","Monekoe(ST)",NA,NA,NA,NA,NA,0
"334","Shan","Muse","AREA # 130502","Namkham","MMR015010","Namhkan","Namkham",0,0,0,1,0,1
"335","Shan","Muse","AREA # 130554","Tamoenye(ST)","MMR015011","Kutkai","Tamoenye(ST)",0,0,0,0,0,0
"336","Shan","Muse","AREA # 130503","Kukai","MMR015011","Kutkai","Kukai",0,0,0,0,0,0
"337","Shan","Kyukme","AREA # 130601","Kyukme","MMR015012","Kyaukme","Kyukme",0,0,0,0,0,0
"338","Shan","Kyukme","AREA # 130651","Minengaw(ST)","MMR015012","Kyaukme","Minengaw(ST)",NA,NA,NA,NA,NA,0
"339","Shan","Kyukme","AREA # 130652","Minelon(ST)","MMR015012","Kyaukme","Minelon(ST)",NA,NA,NA,NA,NA,0
"340","Shan","Kyukme","AREA # 130602","Naungkhio","MMR015013","Nawnghkio","Naungkhio",0,1,0,0,0,1
"341","Shan","Kyukme","AREA # 130603","Hsipaw","MMR015014","Hsipaw","Hsipaw",0,0,1,0,0,1
"342","Shan","Kyukme","AREA # 130604","Namtu","MMR015015","Namtu","Namtu",NA,NA,NA,NA,NA,0
"343","Shan","Kyukme","AREA # 130605","Namsan(North)","MMR015016","Namhsan","Namsan(North)",0,0,0,0,0,0
"344","Shan","Minesat","AREA # 130606","Momeik","MMR015017","Mongmit","Momeik",0,0,0,0,0,0
"345","Shan","Minesat","AREA # 130607","Mabane","MMR015018","Mabein","Mabane",NA,NA,NA,NA,NA,0
"346","Shan","Kyukme","AREA # 130608","Manton","MMR015019","Manton","Manton",0,1,2,1,1,5
"347","Shan","Lashio","AREA # 130701","Kunlon","MMR015020","Kunlong","Kunlon",0,0,0,0,0,0
"348","Shan","Hopan","AREA # 130901","Hopan","MMR015021","Hopang","Hopan",0,0,0,0,0,0
"349","Shan","Hopan","AREA # 130952","Panlon(ST)","MMR015021","Hopang","Panlon(ST)",NA,NA,NA,NA,NA,0
"350","Shan","Laukine","AREA # 130851","Chinshwehaw(ST)","MMR015022","Laukkaing","Chinshwehaw(ST)",NA,NA,NA,NA,NA,0
"351","Shan","Laukine","AREA # 130801","Laukine","MMR015022","Laukkaing","Laukine",NA,NA,NA,NA,NA,0
"352","Shan","Laukine","AREA # 130802","Kongyan","MMR015023","Konkyan","Kongyan",NA,NA,NA,NA,NA,0
"353","Shan","Laukine","AREA # 130852","Mawhtike(ST)","MMR015023","Konkyan","Mawhtike(ST)",NA,NA,NA,NA,NA,0
"354","Shan","Makman","AREA # 131001","Makman","MMR015024","Matman","Makman",0,0,0,1,0,1
"355","Shan","Kengtung","AREA # 131101","Kengtung","MMR016001","Kengtung","Kengtung",NA,NA,NA,NA,NA,0
"356","Shan","Kengtung","AREA # 131102","Minekat","MMR016002","Mongkhet","Minekat",NA,NA,NA,NA,NA,0
"357","Shan","Kengtung","AREA # 131151","Mine Pauk(ST)","MMR016003","Mongyang","Mine Pauk(ST)",NA,NA,NA,NA,NA,0
"358","Shan","Kengtung","AREA # 131103","Mineyan","MMR016003","Mongyang","Mineyan",NA,NA,NA,NA,NA,0
"359","Shan","Kengtung","AREA # 131104","Minelar","MMR016005","Mongla","Minelar",NA,NA,NA,NA,NA,0
"360","Shan","Minephyat","AREA # 131201","Minesat","MMR016006","Monghsat","Minesat",0,0,0,0,0,0
"361","Shan","Minephyat","AREA # 131251","Minekoke(ST)","MMR016006","Monghsat","Minekoke(ST)",NA,NA,NA,NA,NA,0
"362","Shan","Kengtung","AREA # 131202","Minepyin","MMR016007","Mongping","Minepyin",NA,NA,NA,NA,NA,0
"363","Shan","Kengtung","AREA # 131252","Tontar(ST)","MMR016007","Mongping","Tontar(ST)",NA,NA,NA,NA,NA,0
"364","Shan","Minephyat","AREA # 131253","Ponparkyin(ST)","MMR016008","Mongton","Ponparkyin(ST)",0,0,1,0,0,1
"365","Shan","Minephyat","AREA # 131203","Minetung","MMR016008","Mongton","Minetung",NA,NA,NA,NA,NA,0
"366","Shan","Minephyat","AREA # 131254","Monehta(ST)","MMR016008","Mongton","Monehta(ST)",NA,NA,NA,NA,NA,0
"367","Shan","Tachileik","AREA # 131351","Talay(ST)","MMR016009","Tachileik","Talay(ST)",0,0,0,0,0,0
"368","Shan","Tachileik","AREA # 131301","Tachileik","MMR016009","Tachileik","Tachileik",0,0,1,0,0,1
"369","Shan","Tachileik","AREA # 131352","Kenglat(ST)","MMR016009","Tachileik","Kenglat(ST)",NA,NA,NA,NA,NA,0
"370","Shan","Tachileik","AREA # 131401","Minephyat","MMR016010","Monghpyak","Minephyat",NA,NA,NA,NA,NA,0
"371","Shan","Tachileik","AREA # 131451","Mineyu(ST)","MMR016011","Mongyawng","Mineyu(ST)",NA,NA,NA,NA,NA,0
"372","Shan","Tachileik","AREA # 131402","Mineyaung","MMR016011","Mongyawng","Mineyaung",NA,NA,NA,NA,NA,0
"373","Ayeyawady","Pathein","AREA # 140105","Pathein","MMR017001","Pathein","Pathein",0,2,0,2,2,6
"374","Ayeyawady","Pathein","AREA # 140154","Ngwehsaung(ST)","MMR017001","Pathein","Ngwehsaung(ST)",NA,NA,NA,NA,NA,0
"375","Ayeyawady","Pathein","AREA # 140153","Shwethaungyan(ST)","MMR017001","Pathein","Shwethaungyan(ST)",0,0,0,0,0,0
"376","Ayeyawady","Pathein","AREA # 140101","Kangyidaunt","MMR017002","Kangyidaunt","Kangyidaunt",1,0,1,0,0,2
"377","Ayeyawady","Pathein","AREA # 140107","Thapaung","MMR017003","Thabaung","Thapaung",0,0,1,1,2,4
"378","Ayeyawady","Pathein","AREA # 140152","Hainggyikyun(ST)","MMR017004","Ngapudaw","Hainggyikyun(ST)",0,0,0,1,1,2
"379","Ayeyawady","Pathein","AREA # 140151","Ngayokaung(ST)","MMR017004","Ngapudaw","Ngayokaung(ST)",0,0,0,0,0,0
"380","Ayeyawady","Pathein","AREA # 140104","Ngaputaw","MMR017004","Ngapudaw","Ngaputaw",0,1,1,0,1,3
"381","Ayeyawady","Pathein","AREA # 140103","Kyonpyaw","MMR017005","Kyonpyaw","Kyonpyaw",2,0,2,4,2,10
"382","Ayeyawady","Pathein","AREA # 140106","Yekyi","MMR017006","Yegyi","Yekyi",0,0,2,0,0,2
"383","Ayeyawady","Pathein","AREA # 140155","Ngathaingchaung(ST)","MMR017006","Yegyi","Ngathaingchaung(ST)",0,0,0,0,2,2
"384","Ayeyawady","Pathein","AREA # 140102","Kyaungon","MMR017007","Kyaunggon","Kyaungon",0,0,0,1,0,1
"385","Ayeyawady","Hinthada","AREA # 140605","Hinthada","MMR017008","Hinthada","Hinthada",0,2,1,0,2,5
"386","Ayeyawady","Hinthada","AREA # 140602","Zalun","MMR017009","Zalun","Zalun",0,1,0,0,3,4
"387","Ayeyawady","Hinthada","AREA # 140604","Laymyethna","MMR017010","Lemyethna","Laymyethna",0,1,0,0,0,1
"388","Ayeyawady","Hinthada","AREA # 140603","Myanaung","MMR017011","Myanaung","Myanaung",1,1,1,0,1,4
"389","Ayeyawady","Hinthada","AREA # 140601","Kyangin","MMR017012","Kyangin","Kyangin",0,0,0,0,0,0
"390","Ayeyawady","Hinthada","AREA # 140606","Ingapu","MMR017013","Ingapu","Ingapu",0,0,1,0,0,1
"391","Ayeyawady","Myaungmya","AREA # 140401","Myaungmya","MMR017014","Myaungmya","Myaungmya",1,2,1,2,2,8
"392","Ayeyawady","Myaungmya","AREA # 140403","Einme","MMR017015","Einme","Einme",1,0,0,0,1,2
"393","Ayeyawady","Laputta","AREA # 140551","Pyinsalu(ST)","MMR017016","Labutta","Pyinsalu(ST)",0,1,0,0,2,3
"394","Ayeyawady","Laputta","AREA # 140502","Labutta","MMR017016","Labutta","Labutta",1,1,0,3,3,8
"395","Ayeyawady","Myaungmya","AREA # 140402","Wakema","MMR017017","Wakema","Wakema",2,0,1,2,1,6
"396","Ayeyawady","Laputta","AREA # 140501","Mawlamyinegyun","MMR017018","Mawlamyinegyun","Mawlamyinegyun",2,5,4,4,5,20
"397","Ayeyawady","Maubin","AREA # 140304","Maubin","MMR017019","Maubin","Maubin",1,0,0,1,1,3
"398","Ayeyawady","Maubin","AREA # 140303","Pantanaw","MMR017020","Pantanaw","Pantanaw",0,2,2,0,1,5
"399","Ayeyawady","Maubin","AREA # 140301","Nyaungdon","MMR017021","Nyaungdon","Nyaungdon",1,1,0,0,0,2
"400","Ayeyawady","Maubin","AREA # 140302","Danubyu","MMR017022","Danubyu","Danubyu",0,1,1,2,1,5
"401","Ayeyawady","Phyapon","AREA # 140203","Phyapon","MMR017023","Pyapon","Phyapon",1,1,1,1,1,5
"402","Ayeyawady","Phyapon","AREA # 140251","Ahmar(ST)","MMR017023","Pyapon","Ahmar(ST)",3,1,0,3,1,8
"403","Ayeyawady","Phyapon","AREA # 140204","Bogale","MMR017024","Bogale","Bogale",2,3,3,6,2,16
"404","Ayeyawady","Phyapon","AREA # 140201","Kyaiklatt","MMR017025","Kyaiklat","Kyaiklatt",0,1,0,1,0,2
"405","Ayeyawady","Phyapon","AREA # 140202","Daydaye","MMR017026","Dedaye","Daydaye",2,0,0,1,1,4
"406","Nay Pyi Taw","Ottara(North)","AREA # 150102","Zeyarthiri","MMR018001","Zay Yar Thi Ri","Zeyarthiri",0,0,0,0,0,0
"407","Nay Pyi Taw","Dekkhina(South)","AREA # 150203","Zabuthiri","MMR018002","Za Bu Thi Ri","Zabuthiri",0,0,0,1,0,1
"408","Nay Pyi Taw","Ottara(North)","AREA # 150101","Tatkon","MMR018003","Tatkon","Tatkon",0,0,0,0,1,1
"409","Nay Pyi Taw","Dekkhina(South)","AREA # 150204","Dekkhinathiri","MMR018004","Det Khi Na Thi Ri","Dekkhinathiri",0,0,0,0,1,1
"410","Nay Pyi Taw","Ottara(North)","AREA # 150104","Pobbathiri","MMR018005","Poke Ba Thi Ri","Pobbathiri",0,0,0,1,0,1
"411","Nay Pyi Taw","Dekkhina(South)","AREA # 150201","Pyinmana","MMR018006","Pyinmana","Pyinmana",0,1,0,0,2,3
"412","Nay Pyi Taw","Dekkhina(South)","AREA # 150202","Lewe","MMR018007","Lewe","Lewe",1,1,1,0,0,3
"413","Nay Pyi Taw","Ottara(North)","AREA # 150103","Ottarathiri","MMR018008","Oke Ta Ra Thi Ri","Ottarathiri",NA,NA,NA,NA,NA,0
"414","","","","","","","Total",79,92,95,113,130,509
